2021-07-20 16:10:30,028 [main.py         | 49] INFO: Start to run instance_50
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_61 is 449b516ba21b4270ac1ea1b13a89514c
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_62 is ffaae12a3c054da585696a96e880cf64
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_63 is e723c30f335b4391ad73fbccdfb67d1e
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_64 is e5dc8bf4da6a4112b4dfca025d6a8948
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_65 is 24b6bf044ee8473db7030d008fb422b5
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_66 is e2327ef4f46a40908e2b8ad97e855333
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_67 is 6ba3750e4eda425fae9db0cd825c39cd
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_68 is 4780dc7fb51f4f5da3dea9e56c125fe6
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_69 is 24b6bf044ee8473db7030d008fb422b5
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_70 is 9b40bfd6ca1c432498685540652a5a8b
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_71 is 707d2dad46ab496e97305cc2e3ae8cf2
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_72 is f7ee272fbbba4f918bcd4f36ea053908
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_73 is 797fe83c0ac14a3c8724aa4d9ce0049a
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_74 is 2445d4bd004c457d95957d6ecf77f759
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_75 is e2d5093fbe36431f8986ddb0e1c586be
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_76 is c56a0078468d4f1498be9e79f6bbd4c0
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_77 is 434ba7a94f63491a8cc6d6b913f54218
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_78 is bdb72ae965bb4229a3b93402b5cd3d78
2021-07-20 16:10:32,759 [simulate_api.py | 87] INFO: Initial position of V_79 is e723c30f335b4391ad73fbccdfb67d1e
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_80 is 6ac617af0ea04e9bbbc3b206d86d73a6
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_81 is 081dc54492414061ae6c6e47bf7b8db5
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_82 is 6ac617af0ea04e9bbbc3b206d86d73a6
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_83 is 9316c24ab8b9471fa75f9da67d0b7db2
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_84 is e47399648fa842b2b8f80094343d8091
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_85 is 1394dce6e0b24fc8ad3d0a807e490829
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_86 is ee187c7680604a9fa1f3d3837610c11a
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_87 is f5264a9b32c94706a8bc981ab961952a
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_88 is f7d977891ba84a7491024709803f38cc
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_89 is be79e1dcfff84bca9677a61c7fd5b5a6
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_90 is 77ec676ff9e348298044721c0fc2b690
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_91 is 7b84670cf4164cccba22ebb17a2c290a
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_92 is 6ba3750e4eda425fae9db0cd825c39cd
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_93 is fa91b55160e245edb77a213135cccd27
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_94 is b6dd694ae05541dba369a2a759d2c2b9
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_95 is 66b7f2fbd6a042c1bbd1b567d68daa56
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_96 is af35b43e04df49b9b469a0018730faeb
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_97 is 856895eda4fa41159b4aed0b71355cae
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_98 is 61a68b6b728b4413ba6a0f695091579c
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_99 is 9b40bfd6ca1c432498685540652a5a8b
2021-07-20 16:10:32,760 [simulate_api.py | 87] INFO: Initial position of V_100 is 7fe14b93f0f04ee7a994ef5b2c1fdb72
2021-07-20 16:10:32,768 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:32,768 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 00:10:00, pre time: 2021-07-20 00:00:00
2021-07-20 16:10:32,768 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 00:10:00
2021-07-20 16:10:32,772 [simulate_environment.py | 173] INFO: Get 55 unallocated order items, 0 ongoing order items, 0 completed order items
2021-07-20 16:10:33,137 [simulate_environment.py | 298] INFO: 2021-07-20 00:10:00, Item 0000520001-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:33,138 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:33,138 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 00:20:00, pre time: 2021-07-20 00:10:00
2021-07-20 16:10:33,138 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 00:20:00
2021-07-20 16:10:33,143 [simulate_environment.py | 173] INFO: Get 77 unallocated order items, 55 ongoing order items, 0 completed order items
2021-07-20 16:10:33,793 [simulate_environment.py | 298] INFO: 2021-07-20 00:20:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:33,795 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:33,795 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 00:30:00, pre time: 2021-07-20 00:20:00
2021-07-20 16:10:33,795 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 00:30:00
2021-07-20 16:10:33,801 [simulate_environment.py | 173] INFO: Get 136 unallocated order items, 95 ongoing order items, 0 completed order items
2021-07-20 16:10:34,809 [simulate_environment.py | 298] INFO: 2021-07-20 00:30:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:34,812 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:34,812 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 00:40:00, pre time: 2021-07-20 00:30:00
2021-07-20 16:10:34,812 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 00:40:00
2021-07-20 16:10:34,819 [simulate_environment.py | 173] INFO: Get 212 unallocated order items, 113 ongoing order items, 0 completed order items
2021-07-20 16:10:36,058 [simulate_environment.py | 298] INFO: 2021-07-20 00:40:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:36,062 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:36,062 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 00:50:00, pre time: 2021-07-20 00:40:00
2021-07-20 16:10:36,062 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 00:50:00
2021-07-20 16:10:36,069 [simulate_environment.py | 173] INFO: Get 168 unallocated order items, 188 ongoing order items, 6 completed order items
2021-07-20 16:10:37,506 [simulate_environment.py | 298] INFO: 2021-07-20 00:50:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:37,511 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:37,512 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:00:00, pre time: 2021-07-20 00:50:00
2021-07-20 16:10:37,512 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:00:00
2021-07-20 16:10:37,519 [simulate_environment.py | 173] INFO: Get 141 unallocated order items, 220 ongoing order items, 19 completed order items
2021-07-20 16:10:38,971 [simulate_environment.py | 298] INFO: 2021-07-20 01:00:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:38,976 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:38,977 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:10:00, pre time: 2021-07-20 01:00:00
2021-07-20 16:10:38,977 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:10:00
2021-07-20 16:10:38,984 [simulate_environment.py | 173] INFO: Get 124 unallocated order items, 222 ongoing order items, 38 completed order items
2021-07-20 16:10:40,298 [simulate_environment.py | 298] INFO: 2021-07-20 01:10:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:40,304 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:40,304 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:20:00, pre time: 2021-07-20 01:10:00
2021-07-20 16:10:40,304 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:20:00
2021-07-20 16:10:40,312 [simulate_environment.py | 173] INFO: Get 80 unallocated order items, 228 ongoing order items, 76 completed order items
2021-07-20 16:10:41,476 [simulate_environment.py | 298] INFO: 2021-07-20 01:20:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:41,481 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:41,481 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:30:00, pre time: 2021-07-20 01:20:00
2021-07-20 16:10:41,481 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:30:00
2021-07-20 16:10:41,488 [simulate_environment.py | 173] INFO: Get 76 unallocated order items, 218 ongoing order items, 90 completed order items
2021-07-20 16:10:42,612 [simulate_environment.py | 298] INFO: 2021-07-20 01:30:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:42,617 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:42,617 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:40:00, pre time: 2021-07-20 01:30:00
2021-07-20 16:10:42,617 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:40:00
2021-07-20 16:10:42,624 [simulate_environment.py | 173] INFO: Get 63 unallocated order items, 224 ongoing order items, 97 completed order items
2021-07-20 16:10:43,750 [simulate_environment.py | 298] INFO: 2021-07-20 01:40:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:43,755 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:43,755 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 01:50:00, pre time: 2021-07-20 01:40:00
2021-07-20 16:10:43,755 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 01:50:00
2021-07-20 16:10:43,762 [simulate_environment.py | 173] INFO: Get 61 unallocated order items, 196 ongoing order items, 127 completed order items
2021-07-20 16:10:45,727 [simulate_environment.py | 298] INFO: 2021-07-20 01:50:00, Item 0010200018-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:45,732 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:45,732 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:00:00, pre time: 2021-07-20 01:50:00
2021-07-20 16:10:45,732 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:00:00
2021-07-20 16:10:45,738 [simulate_environment.py | 173] INFO: Get 34 unallocated order items, 178 ongoing order items, 172 completed order items
2021-07-20 16:10:47,293 [simulate_environment.py | 298] INFO: 2021-07-20 02:00:00, Item 0027030078-16: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:47,297 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:47,297 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:10:00, pre time: 2021-07-20 02:00:00
2021-07-20 16:10:47,297 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:10:00
2021-07-20 16:10:47,303 [simulate_environment.py | 173] INFO: Get 32 unallocated order items, 176 ongoing order items, 180 completed order items
2021-07-20 16:10:48,139 [simulate_environment.py | 298] INFO: 2021-07-20 02:10:00, Item 0027030078-16: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:48,143 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:48,144 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:20:00, pre time: 2021-07-20 02:10:00
2021-07-20 16:10:48,144 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:20:00
2021-07-20 16:10:48,150 [simulate_environment.py | 173] INFO: Get 37 unallocated order items, 169 ongoing order items, 190 completed order items
2021-07-20 16:10:49,018 [simulate_environment.py | 298] INFO: 2021-07-20 02:20:00, Item 0027030078-16: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:49,022 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:49,022 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:30:00, pre time: 2021-07-20 02:20:00
2021-07-20 16:10:49,022 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:30:00
2021-07-20 16:10:49,029 [simulate_environment.py | 173] INFO: Get 87 unallocated order items, 144 ongoing order items, 221 completed order items
2021-07-20 16:10:49,987 [simulate_environment.py | 298] INFO: 2021-07-20 02:30:00, Item 0031560091-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:49,990 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:49,991 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:40:00, pre time: 2021-07-20 02:30:00
2021-07-20 16:10:49,991 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:40:00
2021-07-20 16:10:49,997 [simulate_environment.py | 173] INFO: Get 81 unallocated order items, 127 ongoing order items, 266 completed order items
2021-07-20 16:10:50,834 [simulate_environment.py | 298] INFO: 2021-07-20 02:40:00, Item 0033050096-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:50,837 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:50,837 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 02:50:00, pre time: 2021-07-20 02:40:00
2021-07-20 16:10:50,837 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 02:50:00
2021-07-20 16:10:50,844 [simulate_environment.py | 173] INFO: Get 75 unallocated order items, 148 ongoing order items, 270 completed order items
2021-07-20 16:10:51,773 [simulate_environment.py | 298] INFO: 2021-07-20 02:50:00, Item 0046160126-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:51,777 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:51,777 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:00:00, pre time: 2021-07-20 02:50:00
2021-07-20 16:10:51,777 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:00:00
2021-07-20 16:10:51,784 [simulate_environment.py | 173] INFO: Get 78 unallocated order items, 145 ongoing order items, 291 completed order items
2021-07-20 16:10:52,650 [simulate_environment.py | 298] INFO: 2021-07-20 03:00:00, Item 0046160126-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:52,654 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:52,654 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:10:00, pre time: 2021-07-20 03:00:00
2021-07-20 16:10:52,654 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:10:00
2021-07-20 16:10:52,660 [simulate_environment.py | 173] INFO: Get 103 unallocated order items, 131 ongoing order items, 306 completed order items
2021-07-20 16:10:53,679 [simulate_environment.py | 298] INFO: 2021-07-20 03:10:00, Item 0046160126-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:53,683 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:53,683 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:20:00, pre time: 2021-07-20 03:10:00
2021-07-20 16:10:53,683 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:20:00
2021-07-20 16:10:53,690 [simulate_environment.py | 173] INFO: Get 153 unallocated order items, 114 ongoing order items, 329 completed order items
2021-07-20 16:10:54,599 [simulate_environment.py | 298] INFO: 2021-07-20 03:20:00, Item 0203230153-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:54,602 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:54,602 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:30:00, pre time: 2021-07-20 03:20:00
2021-07-20 16:10:54,602 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:30:00
2021-07-20 16:10:54,608 [simulate_environment.py | 173] INFO: Get 205 unallocated order items, 116 ongoing order items, 334 completed order items
2021-07-20 16:10:55,522 [simulate_environment.py | 298] INFO: 2021-07-20 03:30:00, Item 0203230153-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:55,526 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:55,526 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:40:00, pre time: 2021-07-20 03:30:00
2021-07-20 16:10:55,526 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:40:00
2021-07-20 16:10:55,534 [simulate_environment.py | 173] INFO: Get 269 unallocated order items, 113 ongoing order items, 345 completed order items
2021-07-20 16:10:56,962 [simulate_environment.py | 298] INFO: 2021-07-20 03:40:00, Item 0203230153-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:56,967 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:56,967 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 03:50:00, pre time: 2021-07-20 03:40:00
2021-07-20 16:10:56,967 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 03:50:00
2021-07-20 16:10:56,975 [simulate_environment.py | 173] INFO: Get 286 unallocated order items, 131 ongoing order items, 355 completed order items
2021-07-20 16:10:58,293 [simulate_environment.py | 298] INFO: 2021-07-20 03:50:00, Item 0214090157-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:10:58,298 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:10:58,298 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 04:00:00, pre time: 2021-07-20 03:50:00
2021-07-20 16:10:58,298 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 04:00:00
2021-07-20 16:10:58,306 [simulate_environment.py | 173] INFO: Get 345 unallocated order items, 153 ongoing order items, 360 completed order items
2021-07-20 16:11:00,099 [simulate_environment.py | 298] INFO: 2021-07-20 04:00:00, Item 0214090157-1: state = 1 < 2, we can not finish the simulation
2021-07-20 16:11:00,105 [simulate_environment.py | 104] INFO: **************************************************
2021-07-20 16:11:00,105 [simulate_environment.py | 108] INFO: cur time: 2021-07-20 04:10:00, pre time: 2021-07-20 04:00:00
2021-07-20 16:11:00,105 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-20 04:10:00
2021-07-20 16:11:00,113 [simulate_environment.py | 173] INFO: Get 288 unallocated order items, 217 ongoing order items, 384 completed order items
